2026-06-18 20:46:26,491 | WARNING | Failed : https://news.google.com/rss/articles/CBMi-wFBVV95cUxPa1VVLWg0Q0lQZEVMS3ZtS2VET3FpblBWVXdDN2phNzdjb0dTQWFibWVVM3ppMHRpZy1VWTAyVEtGekpZM3ByZEcxaGFFRVhtTUptVmhpRjNrUURqa1l3bXczNWxQaUVvOWh3VVBkb3BuT1h1SnRxemFSQnVvRVlQWWF4TmY2RkhHWjN4c0RUeW9RdnJyRW1uVzl4N3B1b1N4c2ZjMy02cGotbnVrblIwQVhVNmU0RmtTT2djanc3LTNzeF9DWkVsVHlrYjhOLU54Y2lSSEFhekFjMU5LRXNCa1l0NnR2eXhTYm9ZeDROeVlCcnNRbHBuX21NRdIBgAJBVV95cUxPUmFKZ2xXM1FwT245NWQyY1RUQ2twWmlZd3NWMzFmaEs1TFJRa2syTGFxYVRqWnpLeV9WWUp3cDJNUkwtdFRHWG5MME5RTjRRU2R0YkU5QnBSYjJ4UWMzN1pmeGxEcDJENEpJN291bE01bDhwOGJZcHJIUzMxSndmSEZHTHJZa3hlQWMzZURTdmc5THZvZVM3OVVSZlhvbG9wS21VZDZ5bThiR2JieFplLWJtR2RLQ2o3MzlhQmRGNE5KSDFENlI1cUZhWlhudGdpSzNUTGg4V3hZbDhCODRzNUd4QzFFa0drSWtnajZITlg3THFMeFM0OEpCeUQ1QTNX?oc=5
2026-06-18 20:46:27,579 | WARNING | discarding data: None
2026-06-18 20:46:27,581 | WARNING | Failed : https://news.google.com/rss/articles/CBMiwAFBVV95cUxPNnpmS0c2WjlXcGZscUtFQ3pkcUU2cWFqdzV5anZDakxQMW9Gb081ZVJETVRiNU9EdmZPeTRsMXFJMVNlNlB5cXBnbkZzZGRLdTh2MXp6SGFuYjRrYTdiRVlMbFhleU1qY3VwYjlNZWg1M18yaUxWdDY2ckk1WDRnZlo2SllQUHZEenpSRmlWZEY4OFlJTUtqclk0WGstenF0M05kYTdOWm40bGFadzFiQ2RJQ1FueHRLY0ZJMHR0RU_SAccBQVVfeXFMTWJXQWRlb0J5OEpDODVlWFRreWZDUXlESldoSm05aW5uZ3NYb0tWcTA5ajIwaUt3cGRZZFQ3WS1iNnkwVi1JZFVZbmlvelpHZERwLUZlZVlwOTVwR0p0ZS1xMTh0cmhITDRTeC1VTGJ4dHQ3TWM5bU1GR1FHMHFMUFotaFNfdEJ4OGF3dG1sdjBreUtjSWNEVWVVVV9GcGItTmUxYU5GTWJ3cWNlRmV2NW5vdEZ6aHNwRGRiNTRqZlN1Z2hxZnFiUQ?oc=5
2026-06-18 20:46:28,840 | WARNING | discarding data: None
2026-06-18 20:46:28,843 | WARNING | Failed : https://news.google.com/rss/articles/CBMie0FVX3lxTE4xMVl5ZVhSN0pqdE9IWXZYQUljblZEYm00Qm82Qm1OSHRDTGQxX1BxUDZhQ2swR3lCSUh0bVRiY3J6WnRpdmpJTXFYd2sxSUVNemF6TmNXUVVkdk9sS1lSMjNzZWNsZHJySEVjOTMzV2o0d2hUblFZV1Itaw?oc=5
2026-06-18 20:46:30,167 | WARNING | discarding data: None
2026-06-18 20:46:30,169 | WARNING | Failed : https://news.google.com/rss/articles/CBMi0wFBVV95cUxQZ3l0djJPTGdfcGJGdU5tWTY3Zjd2NzNTNW1qeFZDYXR5bVM3NTlKSkx6N1J6V0g2T0ZGdjhqdmNQMmQ5VmRHbWtBNm91YmNQakN5bnRUU3YzUTYwanFsTEY3XzhRUFN0MndWdE54WEUtUVhYR2NvU1ZxNHI0WGRoNnBqUENqd1BDRnZELXdtRmF6bW9Pb1NZS1gwb0NJeUJtTmI0ZUdMd3psWUs5YWJiLUxYRnpGY0ZVQThIUkZqT0tBMGlGdUNMbjNxVjRzQWh1MTZz0gHYAUFVX3lxTE9CdWhlNmpPU01DR1ZkUkxveEpQWEFwUWFEZGEzRGdjcjREc0dvRnh5ZTNlUV9uRDJsb0xYdEM4bXhjcWh3YVFHMlB0aHh1X1B4OGZJQk9Oc0lzXzg5X1otSzJnbFJmU3JCd2VqSVAtSzQwZS0zeE1ycTQ4OU0zUmRqZkxqcmFWaWtKMDd1bmM2SUtRWlM0R3U1VFJ3WVF6MjFXbzNIU3NOTVBXMUt4bUdtbldxaEF4U3B4d3RqWm8wblA3Q3ZISGFKZllQQTBpMmhKWkVKUlRIbA?oc=5
2026-06-18 20:46:31,395 | WARNING | discarding data: None
2026-06-18 20:46:31,397 | WARNING | Failed : https://news.google.com/rss/articles/CBMijgJBVV95cUxNcnVobk5Qb25kUF9NS2Y1TnE3c0dXOHMtUjhDMWlkNlgtYXhXVzFYOFM4SVVVUkZ3eHZIcWlnQXN3aTg1ekxYZHJiUFpvZFFvNHV4c05ZUVh5SlRPaXhEMTFVY0d1cnZ0enNrc0ZhbWdwaGZLOWwyT3poWnQ5eWtTbWpFbEJ0V0d0U2E3a1Y4OGNwMzhFcHRJQzNWQmRKYVl4M2F0SHJOeGZJbWxFME5BUU5ENGhPQUtVdkpFbFVhdHFYVjJxTzhiR2NKOWIyUE9DTXJxMG9maThxQmRfb1YzUHoxUDJ1T2MxODFsOTVKOVg1eXVmRTVtSUoxSHpjY3ZDaVd0bF9iQ1dYVWdDWFHSAZMCQVVfeXFMUHE2SUtrT1hsNEVNWWFlTTlDRnV2Rml0aVlaQkdyZDNPTGk1YVRmTlkxNHdVcGN1cFNGNDNWWUtHTEd2OGNNNi0wSndUZDBmR2NiU1dJQmtkaVNoMmRJWWNkcXVlM3FiTzlTbmttSW9pSGdOMk1LaWd3b3U4SGZNNEdSVnhGUVprRk9RTzdNbWhGRU9UTGlUeFVHOU0wNFZmZTJpRllIa3I0Mi1QUmJyZU9hYnlUZjlyZXdfXzZrYzZERm96LWpfU0ZZVzEzWUFBWUtoV29GWE1HOERsVFBrODhvRGxRVEhLUnMtZFhyNGFNR2E0czZMN2RoOTVxS2k4X2p1cmx6RXAyWURoY2hNQm1PcEU?oc=5
2026-06-18 20:46:32,667 | WARNING | discarding data: None
2026-06-18 20:46:32,670 | WARNING | Failed : https://news.google.com/rss/articles/CBMikgFBVV95cUxOVnh5bjFCU3VFQTRxdTVqbkRHek52TTRsZTFuSkxZOW5oeS1KNktXWDdsb25GQ19JTjdyUDZ5c2ZHZ2dBWGdIUzRQeUl0YmpjSHctOElBeU9sS3dPUEp4QXNDal8wMnZuc2w1aS1rZjQ5OWREdHBHT2g4TE1nd2Rsa0JIR3ctREZyeFVGM3RDMko5UQ?oc=5
2026-06-18 20:46:33,831 | WARNING | discarding data: None
2026-06-18 20:46:33,833 | WARNING | Failed : https://news.google.com/rss/articles/CBMivgFBVV95cUxNYy1MbTlvV2JDRnhkWXNZYWFDcUVscm9ZWF9xUTBHcnZZQ0x5eWdnaFdGWk1PT1dpa3FiNW9WR1VhYUEtekNIVlpKS2hQYVktaThpTWpRcGxmWWIwNHdfSHZOVGg0Nkxkdi04Q1p0a09OZ2xqTW9oRHlidHlMY3lFS29aVEhRNkNLUEg3NDg4NEFLYVhrZWo2bGxiay1sZzdMOEVYMFVxSnVfSzQybTM2QUQ4Rk1uS05WeEhObmtn0gHDAUFVX3lxTE9jUWpxS28tN2p5T2k0YkVRZFZ1eUctMk5qOG9ZRmM5WlJZOHNMNWZkbmg4TUJfbFJidW1BMkZtazlxWk53OU5LdDZJanpTWFZaSkpva2JTQkg3NjFEZGlLYzBWUWRIZVlKRDdyNnRZUWxLXzJpMldpTmRmR0NDdnl5MXRUZHQzWC0wQUdMZE85NWhVYk5MMTlSU3FFYVBwYlZheXN2Y0RXMXpzeTBod0lLQWk1NjJJS3p2bURGcjhWeU1uWQ?oc=5
2026-06-18 20:46:35,256 | WARNING | discarding data: None
2026-06-18 20:46:35,259 | WARNING | Failed : https://news.google.com/rss/articles/CBMivAFBVV95cUxPWVFibTFDVDlyZnFSM2FZZlE2SUE4VTZKeVpzWURGMFlucWdrY3pIdG0tVHlnTG9zblBzR1R5TGRqSTBUaE9tck1HaWhTMWh1SFNwVDZPakpsMkNGeC1sMzZYSURMWkdqVi1wd0ZoenZWa0tmelBPbHJTZ1dfbEhhdkhlay1rSlZDZkg4bGwzZk5yNXVzejFGUlI4eGNFeDJMOGF2aUJlN1NUMXpqV3hZUnFvd05MNUp2ZnhtZdIBwgFBVV95cUxOT3hLWHF3WElOdFhlUURIR0F3SDI2TjlMTVBPRzV3ampBSzhpMVZhQlVnTnVIbGJIbDU4S1RqaUJHbVotMDFuVWJHVkMycGhTSW5oNzlSWnpKOWs4RXFmclVwQWdNU2Fhei1ZaWM2bTV3Y3ktcllpVEFyOGlDSVhwNjZFeVJHRjR1alF3cUJWTkdiY3FBVmx6WnZnU3FfWTB1MDBCdHNBNUdBSmZOU0ZvX2JnMXV5alljU1lmWC1OcnZMUQ?oc=5
2026-06-18 20:46:35,259 | INFO | Completed
2026-06-18 20:51:49,050 | INFO | Starting GCC Tracker
2026-06-18 20:51:51,751 | WARNING | discarding data: None
2026-06-18 20:51:51,753 | WARNING | Failed : https://news.google.com/rss/articles/CBMilAJBVV95cUxON25rTzc4S0VIZm5hVlBTMGJmSVdxdHpGb0NPY25uVWhOZDd1SXRpeDk1VVZtX191SjlMblpQUlVmWWlxR0owaThYOWhWWVhzNHBURkdIaUJEOGRCLTZfOElLREpZTWcwS3lxU2xhUFdfdVBKVWdTLTVZdnV3MWsyT1c0cG4zeG1UUUFJQjlva0V3Q1p1RFhWS3JlS1pQaDVud2ZXNWFFYVVSTDRSNnRpY2s3MG1IZldYek1fd21aczNLZGt3aVZsY3JUc0VyV01RY2pocU5nd2RyWkFCOF9qRFpnd2JqWkcxRDhRaXN5UHp2LWc3WUEyTzZnMWMzLTZBeFIyY0Z3WXMwMndQVVdVaTd3WnjSAZoCQVVfeXFMTkNoeXFVLWVoLXlQV3FJOENrLUYtZy01N0ZCVzRaNTkzcE1TM3FMclJxa2tqQ0Z1ZE5za1hYZUx4QlduTXBvSjJnUk44YWlXcnZWclgtNkd4T3RMa0NDellBMS1XTFhobDJ3VWdQX3I2dXU4WHNEaFV4NXBuemhIcHd4eGxxcEkzMkpRYVNBZ2NIUXU0TTdrZVQxR3RiN2Jyb1pFVUFiOHRJVTkyblh0azZmUHRyQkVOaGJTdlpERGJaYTZiNy15MU54c2NGSERucFU5Wkh0TFEyR0k4MGJsd1NQREpxcXhZNENaMGxCTnE2dVViRllKQXRtQ3o1YkZzUEprUHd5eXR0U1Rzei1vakFadFplQ3NzTmdR?oc=5
2026-06-18 20:51:53,101 | WARNING | discarding data: None
2026-06-18 20:51:53,104 | WARNING | Failed : https://news.google.com/rss/articles/CBMif0FVX3lxTE1LelZTX0lvRWlfcW1GLWZxR3N5aEZoamJ5MlBfMFYwOUI2N0VOemdmb0owaEgtNUh6XzBSX0xYS3pQSGE4U25hTE1IRkJsdEN6SlR5dVg3czBNSTRUeVFJNVQzOTlvcnZka2l2NXJweEt1ZEdIcTNoNms4WmNQT28?oc=5
2026-06-18 20:51:54,484 | WARNING | discarding data: None
2026-06-18 20:51:54,487 | WARNING | Failed : https://news.google.com/rss/articles/CBMi9wFBVV95cUxPeEV2NmUweTFMY3ZfZ0J5QTBCQzl3blRKVUE0NUx2LTJ3eFkxbUE0SjRJOENmQ0hlTy1iUXU1QXdvRjI3Tmc3T0VuSG1fOVExQWh2di1IQngtdGZnMWVRU09DdDlwOHpqXzhid0pTUUZLWGZ1cHNJcXo0bi00b2cxQmVkaEI5MXBLR3ZyazE4clYxUVRRMzR6eFIwdDNONnhBUjlxSkRFVW1xdlVuRVRzMW9BWmZJbl90VGVpYlFNZ2JvQURYVHZEUS1Dam5HNFE2bU5GMDlNUEg3OS1MV0RuWVUzNUR0Ukc1NTJKdmYySUExQTVDRVZV0gH8AUFVX3lxTE56N3dQZkZOR0tqVFpackR3MXBTUktzQV9MYWVjbURVbzRSOWpfYzY2UjFqMmdYZDdxdDhsVThiSkNtbVliYXo4QzdPeUJkUlQ3UVNReUFFd2xmcFE3UzhyWDJtRE5BRDE2R29pT3JZM0VCSkdmUldJYjRmcS1JZjZRdks2OU56WG4xY0dSMF9UZmZrazNhY2U3WkE5X0RHWFlJQUxnc3I2WEQzMHpaNFA5blphWUNNX0xnQXVhOUtQdXBrZGhxMlZCOEoyV1hYMnFlT3ZsMTJFWTQyWm1iRmlMdU5INU5jaVQ4M0dqOXowZ2lUSnN6cnNvYl9VUw?oc=5
2026-06-18 20:51:55,737 | WARNING | discarding data: None
2026-06-18 20:51:55,740 | WARNING | Failed : https://news.google.com/rss/articles/CBMi8AFBVV95cUxOSlhvVmZRQU5Edmd6cmJLamRudzV6cjJaRXBFWklGT0s3ckhWa25mQlAxUzRxNHMxbjVBdDYyUWRFVzhVeWx4Y1lhSGdqTXhsSUtmZHRoWVZNQkFJSHlZdF83dVNfQV9mZ19HU0liUG9xMUdOSTBOUnZQeEloYUZ5aGhOMWw0emZGNXNRaUFNNUNHUG1JODZBS004Vy1aNnhwOEZfMFpGSWpIcjB6cHJ2OTNkVHkwVC05dzlBMXFqNmFHYzdfZmVLSGE5VkR6ck84NzQwc3Q4bm1HN2g0VFpKeWk3dmxFYTI0QlloSWJzUEHSAf4BQVVfeXFMTTluMUtieWkybzcwYVo2V3NMMG03U3Rycm9xbThOTld6Y2gzTGV4QVpYQk9BN1NHb2gyandlOC1yVWx1ZnRzVFA0cEtTRWd1b0gycE1yYnhNeXhOakttOTU2VmNhejVlZGwwY1hVTHVQSTJjdmR5cUpnTy1RMDVlVml4bWRQMi1KNlFoYVVHT3ZTdW5ZbUk3Y29ranZab2ZxanZkTWlCVUR6QlFoVlVoVWVvSk1XRGlqNGVDNjJHR1p5OEdRSnpxeG5xMjB4N2VKb1UtNnh6OHM5TUlJZEotSTV3QjNXa0FadkYzUklyYk9lUmtMUFFCREhPbE9LX3c?oc=5
2026-06-18 20:51:56,959 | WARNING | discarding data: None
2026-06-18 20:51:56,962 | WARNING | Failed : https://news.google.com/rss/articles/CBMixwFBVV95cUxOOXhPVnVKWlpib2xiOEotZEk4bGsycGwyWmNsRDE4ZHByNUo3Y2lzVW5JOHAzOFVIVkFMeGU2QWs1clN1QkVZby1HWW5rU0lZMVJ5eGQ4QjFReFdha28tQm54ZnpZSWNBU1NmS1dvRDJlWTY5cGg3Rk9TTnB2OWVDTmRkUHJLYlBNOWZUQVdoZHU3UW1XWWw5RTRVRGx5a0lqeGtNZ3F5TEoydktuUFlneWRwMmtzbDB2VnVOaEJLRnBRVTUzT1Nn?oc=5
2026-06-18 20:51:58,316 | WARNING | discarding data: None
